setting,seed,rep_index,model,n,p,sigma_a,sigma_e,beta_preset,alpha,k,true_k,lam,snr,algo_a,algo_b,mse_cocolasso_max,mse_reweighted_max,pe_cocolasso_max,pe_reweighted_max,time_cocolasso_max,time_reweighted_max,mse_diff,pe_diff,time_diff,speedup,noise_level,sparsity
cs_sigma0.75_datta_zhang,63,63,cs,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,3.1944444444444446,cocolasso_max,reweighted_max,12.076479182524247,11.269655698206478,6.216163010026889,5.672019737991025,19.19610554300016,190.1871045920416,0.8068234843177695,0.5441432720358641,-170.99099904904145,0.10093273980997039,low,datta_zhang (exactly 3-sparse)
cs_sigma0.75_datta_zhang,64,64,cs,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,3.1944444444444446,cocolasso_max,reweighted_max,12.776463804068062,12.970160435849516,7.155499543008689,7.060054143994449,17.733916282013524,221.42735587997595,-0.1936966317814548,0.0954453990142401,-203.69343959796242,0.08008909383186666,low,datta_zhang (exactly 3-sparse)
cs_sigma0.75_datta_zhang,65,65,cs,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,3.1944444444444446,cocolasso_max,reweighted_max,8.56557966959918,7.880132509296676,5.694482965933819,5.014706671949099,17.183220866019838,194.64287157100625,0.6854471603025036,0.6797762939847196,-177.45965070498642,0.08828076120810492,low,datta_zhang (exactly 3-sparse)
cs_sigma0.75_datta_zhang,66,66,cs,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,3.1944444444444446,cocolasso_max,reweighted_max,11.213924063397222,10.92745309019574,6.6368339876526194,6.275512628260545,16.897305708029307,221.2407882449916,0.2864709732014816,0.36132135939207455,-204.34348253696228,0.07637518308476658,low,datta_zhang (exactly 3-sparse)
cs_sigma0.75_datta_zhang,67,67,cs,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,3.1944444444444446,cocolasso_max,reweighted_max,16.113946694111288,17.083156234334563,10.0489817002275,10.155773268321576,16.61705287999939,204.0000897590071,-0.9692095402232752,-0.10679156809407608,-187.3830368790077,0.08145610572833441,low,datta_zhang (exactly 3-sparse)
cs_sigma0.75_datta_zhang,68,68,cs,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,3.1944444444444446,cocolasso_max,reweighted_max,10.43100202072966,9.451909944690426,7.002223770973812,5.944734223352542,17.18103813700145,194.80523909500332,0.9790920760392332,1.0574895476212696,-177.62420095800186,0.08819597571820202,low,datta_zhang (exactly 3-sparse)
cs_sigma0.75_datta_zhang,69,69,cs,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,3.1944444444444446,cocolasso_max,reweighted_max,9.47093554719216,9.032774751298472,5.525655116422481,4.958624674743127,16.506755512964446,206.0410228529945,0.4381607958936886,0.5670304416793543,-189.53426734003006,0.08011392723837152,low,datta_zhang (exactly 3-sparse)
cs_sigma0.75_datta_zhang,70,70,cs,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,3.1944444444444446,cocolasso_max,reweighted_max,9.678675321370896,7.816919223078631,5.5513913921595535,4.320920202231172,16.966767148987856,200.83255155797812,1.8617560982922656,1.2304711899283811,-183.86578440899027,0.08448215698783142,low,datta_zhang (exactly 3-sparse)
cs_sigma0.75_datta_zhang,71,71,cs,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,3.1944444444444446,cocolasso_max,reweighted_max,6.684636921111746,5.088364359080845,3.515346952301432,2.6228777665837626,17.412143699999433,207.16411033296023,1.5962725620309008,0.8924691857176694,-189.7519666329608,0.08405000109340428,low,datta_zhang (exactly 3-sparse)
cs_sigma0.75_datta_zhang,72,72,cs,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,3.1944444444444446,cocolasso_max,reweighted_max,10.208286382143584,10.0701787878762,6.565358588910217,6.247313550121024,17.541542555962224,224.37501429003896,0.1381075942673835,0.3180450387891929,-206.83347173407674,0.07817957187196922,low,datta_zhang (exactly 3-sparse)
cs_sigma0.75_datta_zhang,73,73,cs,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,3.1944444444444446,cocolasso_max,reweighted_max,10.564426111854736,8.80615063890428,6.764831753793889,5.549887098411728,18.5451515459572,192.1528282680083,1.7582754729504568,1.214944655382161,-173.6076767220511,0.09651250888741042,low,datta_zhang (exactly 3-sparse)
cs_sigma0.75_datta_zhang,74,74,cs,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,3.1944444444444446,cocolasso_max,reweighted_max,4.7072515734789135,3.3723589298839407,3.212584416423522,2.1314519877174343,18.18873124901438,243.87807027995584,1.3348926435949728,1.0811324287060877,-225.68933903094145,0.07458124967175164,low,datta_zhang (exactly 3-sparse)
cs_sigma0.75_datta_zhang,75,75,cs,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,3.1944444444444446,cocolasso_max,reweighted_max,10.04329363917349,8.748846383274602,5.177966894199435,4.4273148484110925,17.940834787033964,179.60766004095785,1.2944472558988878,0.7506520457883425,-161.6668252539239,0.0998890291368571,low,datta_zhang (exactly 3-sparse)
cs_sigma0.75_datta_zhang,76,76,cs,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,3.1944444444444446,cocolasso_max,reweighted_max,6.614276045497077,5.1883118875761545,3.979004896516334,2.797975967085007,17.724680295039434,214.9756279910216,1.4259641579209221,1.181028929431327,-197.25094769598218,0.08244971981558626,low,datta_zhang (exactly 3-sparse)
cs_sigma0.75_datta_zhang,77,77,cs,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,3.1944444444444446,cocolasso_max,reweighted_max,11.867978320261264,11.442157180256483,6.989849905021537,6.657189308899855,17.20087846700335,197.9493719259044,0.4258211400047802,0.3326605961216824,-180.74849345890104,0.08689534247899465,low,datta_zhang (exactly 3-sparse)
cs_sigma0.75_datta_zhang,78,78,cs,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,3.1944444444444446,cocolasso_max,reweighted_max,9.64011650055651,8.59753773337807,6.6328393955368,5.807936405211843,16.972864599956665,201.30748253804632,1.0425787671784406,0.824902990324957,-184.33461793808965,0.08431313325250521,low,datta_zhang (exactly 3-sparse)
cs_sigma0.75_datta_zhang,79,79,cs,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,3.1944444444444446,cocolasso_max,reweighted_max,9.938298221026049,9.115047669272087,6.058772063908283,5.4092086998717,17.13124705903465,182.83515182498377,0.8232505517539614,0.6495633640365837,-165.70390476594912,0.0936977757725346,low,datta_zhang (exactly 3-sparse)
cs_sigma0.75_datta_zhang,80,80,cs,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,3.1944444444444446,cocolasso_max,reweighted_max,7.644078302975954,6.284021597978077,4.0786974579540045,3.2642521079640003,17.047114708984736,188.16377583902795,1.3600567049978771,0.8144453499900042,-171.1166611300432,0.09059721847614471,low,datta_zhang (exactly 3-sparse)
cs_sigma0.75_datta_zhang,81,81,cs,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,3.1944444444444446,cocolasso_max,reweighted_max,9.50359178269308,8.432343424228506,5.822092476543619,5.063821272286592,16.76114974700613,178.90680209291168,1.0712483584645742,0.758271204257027,-162.14565234590555,0.0936864867681306,low,datta_zhang (exactly 3-sparse)
cs_sigma0.75_datta_zhang,82,82,cs,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,3.1944444444444446,cocolasso_max,reweighted_max,9.959437165059246,9.195977569545164,7.638612731293698,6.843349466148781,17.14937453798484,193.90911037498157,0.7634595955140817,0.795263265144917,-176.75973583699673,0.08844027237720481,low,datta_zhang (exactly 3-sparse)
cs_sigma0.75_datta_zhang,83,83,cs,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,3.1944444444444446,cocolasso_max,reweighted_max,8.205201273644853,6.986955186432213,4.584416620743815,3.783400880772685,16.967549421999138,196.3588078659959,1.2182460872126404,0.8010157399711297,-179.39125844399678,0.08641094130892543,low,datta_zhang (exactly 3-sparse)
cs_sigma0.75_datta_zhang,84,84,cs,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,3.1944444444444446,cocolasso_max,reweighted_max,8.9957767133774,8.091281621115252,5.727870682696833,4.930932685895446,17.52101785800187,190.73433837294576,0.9044950922621471,0.796937996801387,-173.2133205149439,0.0918608469112822,low,datta_zhang (exactly 3-sparse)
cs_sigma0.75_datta_zhang,85,85,cs,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,3.1944444444444446,cocolasso_max,reweighted_max,13.253166097963774,13.139291696415285,7.630081400050936,7.391581890245179,17.99526496999897,186.02403286390472,0.1138744015484896,0.23849950980575674,-168.02876789390575,0.09673623721062061,low,datta_zhang (exactly 3-sparse)
cs_sigma0.75_datta_zhang,86,86,cs,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,3.1944444444444446,cocolasso_max,reweighted_max,9.244101924301836,8.734307556515802,5.783401889637927,5.437471131129792,18.75261801102897,167.54811602202244,0.5097943677860339,0.3459307585081355,-148.79549801099347,0.11192377721850442,low,datta_zhang (exactly 3-sparse)
cs_sigma0.75_datta_zhang,87,87,cs,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,3.1944444444444446,cocolasso_max,reweighted_max,8.510078511117397,6.759349147131319,5.392993689017377,3.9277977917378895,18.12668870901689,174.6947498510126,1.7507293639860784,1.4651958972794876,-156.5680611419957,0.10376206912042937,low,datta_zhang (exactly 3-sparse)
cs_sigma0.75_datta_zhang,88,88,cs,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,3.1944444444444446,cocolasso_max,reweighted_max,16.864426611693506,17.956444646453612,11.411764117421058,11.495771266024342,17.788955236028414,185.1059974289965,-1.0920180347601054,-0.08400714860328407,-167.31704219296807,0.0961014525898976,low,datta_zhang (exactly 3-sparse)
cs_sigma0.75_datta_zhang,89,89,cs,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,3.1944444444444446,cocolasso_max,reweighted_max,9.744735571150054,8.71831463359561,5.684446347572084,5.0396152872856375,17.53146695002215,183.97095198498573,1.0264209375544446,0.6448310602864469,-166.43948503496358,0.09529475583435004,low,datta_zhang (exactly 3-sparse)
cs_sigma0.75_datta_zhang,90,90,cs,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,3.1944444444444446,cocolasso_max,reweighted_max,10.616764456005622,9.436081909693693,6.635414556647321,5.771756459101574,17.40358985803323,174.98288454301655,1.18068254631193,0.8636580975457466,-157.57929468498332,0.09945881223460375,low,datta_zhang (exactly 3-sparse)
cs_sigma0.75_datta_zhang,91,91,cs,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,3.1944444444444446,cocolasso_max,reweighted_max,6.573826917624842,5.393345525364854,5.262085995555866,4.351185099616687,16.79679724999005,165.7415250299964,1.1804813922599884,0.9109008959391787,-148.94472778000636,0.10134332507770828,low,datta_zhang (exactly 3-sparse)
cs_sigma0.75_datta_zhang,92,92,cs,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,3.1944444444444446,cocolasso_max,reweighted_max,11.082523207146815,10.843193487888572,5.700535299049758,5.4707971530828,17.08350591000635,163.63110228895675,0.23932971925824376,0.22973814596695785,-146.5475963789504,0.10440255960531591,low,datta_zhang (exactly 3-sparse)
cs_sigma0.75_datta_zhang,93,93,cs,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,3.1944444444444446,cocolasso_max,reweighted_max,9.872389482225069,8.619547821996704,7.95232731584592,7.102644561347006,16.320827749965247,175.98789613402914,1.2528416602283645,0.8496827544989136,-159.6670683840639,0.09273835365095566,low,datta_zhang (exactly 3-sparse)
cs_sigma0.75_datta_zhang,94,94,cs,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,3.1944444444444446,cocolasso_max,reweighted_max,14.971065136475255,16.093354492606725,8.006965229346896,8.522718412172532,16.76756149699213,168.88109421590343,-1.1222893561314695,-0.5157531828256356,-152.1135327189113,0.0992861964498874,low,datta_zhang (exactly 3-sparse)
cs_sigma0.75_datta_zhang,95,95,cs,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,3.1944444444444446,cocolasso_max,reweighted_max,10.863376267124464,11.478158137029451,6.191389143044225,6.276495420680955,16.659477184992284,206.65559325995852,-0.6147818699049878,-0.08510627763672929,-189.99611607496624,0.08061469289164512,low,datta_zhang (exactly 3-sparse)
cs_sigma0.75_datta_zhang,96,96,cs,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,3.1944444444444446,cocolasso_max,reweighted_max,8.712430300510746,8.577101376168322,5.33014731902352,5.102891483761846,16.630821554979775,180.94130986602977,0.13532892434242427,0.2272558352616736,-164.31048831105,0.09191279518918788,low,datta_zhang (exactly 3-sparse)
cs_sigma0.75_datta_zhang,97,97,cs,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,3.1944444444444446,cocolasso_max,reweighted_max,12.301313213552564,12.70673336522913,7.386371629530551,7.209531653229946,17.323497114004567,190.0105869820109,-0.40542015167656587,0.176839976300605,-172.68708986800632,0.09117122045228278,low,datta_zhang (exactly 3-sparse)
cs_sigma0.75_datta_zhang,98,98,cs,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,3.1944444444444446,cocolasso_max,reweighted_max,11.783208496643455,11.052708777144092,6.117235236735902,5.606048362015036,17.232020351977553,140.37759715598077,0.7304997194993632,0.5111868747208659,-123.14557680400321,0.12275477498614092,low,datta_zhang (exactly 3-sparse)
cs_sigma0.75_datta_zhang,99,99,cs,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,3.1944444444444446,cocolasso_max,reweighted_max,12.26985746982542,11.333007853640334,6.90230379663805,6.223150020920631,18.42245496402029,155.9184355280595,0.9368496161850857,0.6791537757174186,-137.4959805640392,0.11815443697615179,low,datta_zhang (exactly 3-sparse)
cs_sigma0.75_weak_sparse_a1.0,0,0,cs,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,1.0610025846822844,cocolasso_max,reweighted_max,11.079919038160586,10.058419832291364,5.816654700559625,5.232482391670296,16.224527756043244,199.72475656191816,1.0214992058692225,0.5841723088893289,-183.5002288058749,0.08123443500612483,low,weak α=1.0 (83% in first 3)
cs_sigma0.75_weak_sparse_a1.0,1,1,cs,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,1.0610025846822844,cocolasso_max,reweighted_max,9.998970730256993,8.866783449156005,5.172983643435278,4.522122367349722,16.05553322203923,210.38066808902656,1.1321872811009879,0.6508612760855561,-194.32513486698733,0.0763165806434507,low,weak α=1.0 (83% in first 3)
cs_sigma0.75_weak_sparse_a1.0,2,2,cs,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,1.0610025846822844,cocolasso_max,reweighted_max,14.74846161866537,14.904049033296946,9.50849038927372,9.585568446843842,16.265419675968587,227.3344155099476,-0.15558741463157588,-0.07707805757012309,-211.06899583397902,0.07154842631056384,low,weak α=1.0 (83% in first 3)
cs_sigma0.75_weak_sparse_a1.0,3,3,cs,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,1.0610025846822844,cocolasso_max,reweighted_max,9.130393507641774,7.955532527958349,4.567179244784804,3.978767242957002,16.24775999499252,208.81075855798557,1.1748609796834248,0.5884120018278023,-192.56299856299304,0.07781093324499662,low,weak α=1.0 (83% in first 3)
cs_sigma0.75_weak_sparse_a1.0,4,4,cs,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,1.0610025846822844,cocolasso_max,reweighted_max,10.062391047099934,9.028041420023255,5.055907103368469,4.525637494275272,16.271664260013495,198.7866505839629,1.0343496270766792,0.5302696090931969,-182.51498632394942,0.08185491436277668,low,weak α=1.0 (83% in first 3)
cs_sigma0.75_weak_sparse_a1.0,5,5,cs,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,1.0610025846822844,cocolasso_max,reweighted_max,9.865942523466863,8.734552352507919,4.952104811802322,4.371713821024763,16.515836682985537,188.66823884902988,1.1313901709589445,0.5803909907775591,-172.15240216604434,0.08753904093100331,low,weak α=1.0 (83% in first 3)
cs_sigma0.75_weak_sparse_a1.0,6,6,cs,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,1.0610025846822844,cocolasso_max,reweighted_max,10.501438438799305,9.542374836740915,5.343321098369257,4.815352633533075,16.731908079993445,153.04881598299835,0.9590636020583894,0.5279684648361824,-136.3169079030049,0.10932399556656573,low,weak α=1.0 (83% in first 3)
cs_sigma0.75_weak_sparse_a1.0,7,7,cs,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,1.0610025846822844,cocolasso_max,reweighted_max,10.411168571249036,9.28565667889678,5.8396874043101965,5.188607401136982,16.422038470976986,193.49502039898653,1.1255118923522556,0.6510800031732149,-177.07298192800954,0.0848705999622872,low,weak α=1.0 (83% in first 3)
cs_sigma0.75_weak_sparse_a1.0,8,8,cs,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,1.0610025846822844,cocolasso_max,reweighted_max,10.665557496804642,10.024947869302792,5.6103590222608455,5.192864128814281,16.30252357799327,151.11011083098128,0.6406096275018491,0.4174948934465643,-134.80758725298801,0.10788506135256472,low,weak α=1.0 (83% in first 3)
cs_sigma0.75_weak_sparse_a1.0,9,9,cs,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,1.0610025846822844,cocolasso_max,reweighted_max,13.616909870491153,13.921670682832456,6.810701863764855,6.985748477605118,16.458123010001145,152.4821120640263,-0.3047608123413035,-0.1750466138402631,-136.02398905402515,0.10793477862564287,low,weak α=1.0 (83% in first 3)
cs_sigma0.75_weak_sparse_a1.0,10,10,cs,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,1.0610025846822844,cocolasso_max,reweighted_max,9.80251464319302,8.882914309420993,4.902588289325057,4.449190547420168,17.332660690008197,140.93835146003403,0.919600333772026,0.45339774190488935,-123.60569077002583,0.1229804415224995,low,weak α=1.0 (83% in first 3)
cs_sigma0.75_weak_sparse_a1.0,11,11,cs,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,1.0610025846822844,cocolasso_max,reweighted_max,11.46859455997587,10.649907312391784,5.78878356073619,5.349619550295246,17.05961582105374,170.33240766299423,0.8186872475840854,0.439164010440944,-153.2727918419405,0.10015484460717834,low,weak α=1.0 (83% in first 3)
cs_sigma0.75_weak_sparse_a1.0,12,12,cs,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,1.0610025846822844,cocolasso_max,reweighted_max,10.076460853650744,9.011185999271202,5.039269298927554,4.507031773452896,17.716368774999864,227.51233383093492,1.0652748543795418,0.5322375254746579,-209.79596505593506,0.0778699267713765,low,weak α=1.0 (83% in first 3)
cs_sigma0.75_weak_sparse_a1.0,13,13,cs,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,1.0610025846822844,cocolasso_max,reweighted_max,11.019441769017892,10.112505613144997,5.870912583455366,5.313796920428522,17.476355993014295,235.11061330197845,0.906936155872895,0.5571156630268446,-217.63425730896415,0.07433248438924145,low,weak α=1.0 (83% in first 3)
cs_sigma0.75_weak_sparse_a1.0,14,14,cs,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,1.0610025846822844,cocolasso_max,reweighted_max,14.253655758820347,15.343990856952296,7.154501462857795,7.678415155572774,17.781285885022953,208.1918926499784,-1.0903350981319484,-0.523913692714979,-190.41060676495545,0.08540815715104552,low,weak α=1.0 (83% in first 3)
cs_sigma0.75_weak_sparse_a1.0,15,15,cs,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,1.0610025846822844,cocolasso_max,reweighted_max,10.120514417474404,9.3946993833877,5.136017865915751,4.734919123154548,17.495754842006136,175.25813192198984,0.725815034086704,0.40109874276120294,-157.7623770799837,0.09982849098148422,low,weak α=1.0 (83% in first 3)
cs_sigma0.75_weak_sparse_a1.0,16,16,cs,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,1.0610025846822844,cocolasso_max,reweighted_max,10.88649508039597,10.178157424941553,5.629218015320927,5.207499188396539,17.592285137041472,237.7953763540136,0.7083376554544181,0.4217188269243879,-220.20309121697213,0.07398077038660025,low,weak α=1.0 (83% in first 3)
cs_sigma0.75_weak_sparse_a1.0,17,17,cs,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,1.0610025846822844,cocolasso_max,reweighted_max,11.752831663832987,11.245335302847634,5.886477862793996,5.668889048119671,17.150850264006294,157.70303653995506,0.5074963609853533,0.21758881467432545,-140.55218627594877,0.10875409022109107,low,weak α=1.0 (83% in first 3)
cs_sigma0.75_weak_sparse_a1.0,18,18,cs,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,1.0610025846822844,cocolasso_max,reweighted_max,14.98144541324506,15.129056499578017,7.530184485960452,7.58583808813569,17.3981859459891,207.3159926419612,-0.14761108633295628,-0.05565360217523807,-189.9178066959721,0.08392109901543442,low,weak α=1.0 (83% in first 3)
cs_sigma0.75_weak_sparse_a1.0,19,19,cs,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,1.0610025846822844,cocolasso_max,reweighted_max,9.022080262487467,7.630843312694164,4.51332476290415,3.8535384805511113,17.013229567965027,200.20278458297253,1.3912369497933028,0.6597862823530392,-183.1895550150075,0.08497998468604727,low,weak α=1.0 (83% in first 3)
cs_sigma0.75_weak_sparse_a1.0,20,20,cs,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,1.0610025846822844,cocolasso_max,reweighted_max,15.02282491220168,15.169856015560786,7.684982089167391,7.687582008191067,16.857163765991572,169.622329975944,-0.1470311033591063,-0.0025999190236767333,-152.76516620995244,0.09938056957702603,low,weak α=1.0 (83% in first 3)
cs_sigma0.75_weak_sparse_a1.0,21,21,cs,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,1.0610025846822844,cocolasso_max,reweighted_max,8.621318217832933,7.352771915745336,4.388216758811431,3.8300670766605713,17.016524914011825,313.14943202899303,1.2685463020875964,0.55814968215086,-296.1329071149812,0.05433995138920241,low,weak α=1.0 (83% in first 3)
cs_sigma0.75_weak_sparse_a1.0,22,22,cs,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,1.0610025846822844,cocolasso_max,reweighted_max,10.821730530528647,10.026896642863456,5.95527667841586,5.40771824673283,16.550178306002636,187.47392446303277,0.7948338876651917,0.5475584316830302,-170.92374615703014,0.08827989467551846,low,weak α=1.0 (83% in first 3)
cs_sigma0.75_weak_sparse_a1.0,23,23,cs,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,1.0610025846822844,cocolasso_max,reweighted_max,7.483506486656721,6.4640846865945045,3.939239652459375,3.557039696927042,16.925862281001173,246.57650580594785,1.0194218000622168,0.3821999555323332,-229.65064352494667,0.06864345094711327,low,weak α=1.0 (83% in first 3)
cs_sigma0.75_weak_sparse_a1.0,24,24,cs,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,1.0610025846822844,cocolasso_max,reweighted_max,10.25110350208858,9.180336553601018,5.318462440427672,4.705743669849082,16.695173958025407,219.1854338590056,1.0707669484875613,0.6127187705785904,-202.4902599009802,0.07616917631837175,low,weak α=1.0 (83% in first 3)
cs_sigma0.75_weak_sparse_a1.0,25,25,cs,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,1.0610025846822844,cocolasso_max,reweighted_max,8.85014426562804,7.744727958027925,4.45065954309072,3.881058418914754,16.84687272197334,232.86147059802897,1.105416307600116,0.569601124175966,-216.01459787605563,0.07234718856111158,low,weak α=1.0 (83% in first 3)
cs_sigma0.75_weak_sparse_a1.0,26,26,cs,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,1.0610025846822844,cocolasso_max,reweighted_max,8.912322974061134,7.758796971043019,4.538094937250224,3.9338479144701615,16.934566169977188,218.8699040869251,1.153526003018115,0.6042470227800627,-201.9353379169479,0.07737274907952423,low,weak α=1.0 (83% in first 3)
cs_sigma0.75_weak_sparse_a1.0,27,27,cs,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,1.0610025846822844,cocolasso_max,reweighted_max,12.196135599276207,11.30789790993632,6.220428768055887,5.751693860482359,17.070062585989945,290.5467856761534,0.8882376893398867,0.46873490757352876,-273.47672309016343,0.05875151069479193,low,weak α=1.0 (83% in first 3)
cs_sigma0.75_weak_sparse_a1.0,28,28,cs,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,1.0610025846822844,cocolasso_max,reweighted_max,10.910663458635742,10.041780977014948,5.582604542090634,5.096473109578394,17.097834516956937,217.15070660389028,0.8688824816207941,0.48613143251223967,-200.05287208693335,0.07873718112345589,low,weak α=1.0 (83% in first 3)
cs_sigma0.75_weak_sparse_a1.0,29,29,cs,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,1.0610025846822844,cocolasso_max,reweighted_max,11.169447763458331,10.994136608220614,5.658409930443204,5.515070521105272,17.405340962053742,249.7940422478132,0.17531115523771668,0.14333940933793166,-232.38870128575945,0.06967876737743178,low,weak α=1.0 (83% in first 3)
cs_sigma0.75_weak_sparse_a1.0,30,30,cs,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,1.0610025846822844,cocolasso_max,reweighted_max,15.979701935600165,17.01852288640231,8.00806716771286,8.514002268109735,17.63415023399284,256.39381086896174,-1.038820950802144,-0.5059351003968757,-238.7596606349689,0.06877759714334657,low,weak α=1.0 (83% in first 3)
cs_sigma0.75_weak_sparse_a1.0,31,31,cs,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,1.0610025846822844,cocolasso_max,reweighted_max,12.258271065913132,12.156714431664987,6.17385938336694,6.194857712849834,17.544770867971238,253.23791785398495,0.1015566342481442,-0.02099832948289393,-235.69314698601372,0.0692817687676907,low,weak α=1.0 (83% in first 3)
cs_sigma0.75_weak_sparse_a1.0,32,32,cs,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,1.0610025846822844,cocolasso_max,reweighted_max,9.718138547781823,8.452218899448678,5.018273500292683,4.328021167055407,17.42179579101503,235.0466661369428,1.2659196483331456,0.6902523332372752,-217.62487034592777,0.0741205824245333,low,weak α=1.0 (83% in first 3)
cs_sigma0.75_weak_sparse_a1.0,33,33,cs,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,1.0610025846822844,cocolasso_max,reweighted_max,10.470968930353887,9.646893221551826,5.246036316895776,4.82756475975047,17.21371233498212,233.34163149190132,0.8240757088020612,0.41847155714530615,-216.1279191569192,0.07377042932683688,low,weak α=1.0 (83% in first 3)
cs_sigma0.75_weak_sparse_a1.0,34,34,cs,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,1.0610025846822844,cocolasso_max,reweighted_max,11.994306709977089,11.4111582843152,6.034580277916505,5.725335328503279,16.918836425989866,234.62308327690695,0.5831484256618893,0.3092449494132259,-217.7042468509171,0.07211070705273236,low,weak α=1.0 (83% in first 3)
cs_sigma0.75_weak_sparse_a1.0,35,35,cs,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,1.0610025846822844,cocolasso_max,reweighted_max,11.317369888523404,10.744110520066656,5.789805883696804,5.456348304805097,16.660460490034893,350.89525780593976,0.573259368456748,0.33345757889170713,-334.23479731590487,0.04747986790761603,low,weak α=1.0 (83% in first 3)
cs_sigma0.75_weak_sparse_a1.0,36,36,cs,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,1.0610025846822844,cocolasso_max,reweighted_max,14.157353228904215,14.283407451903114,7.084667685046581,7.141707062772864,16.329425302974414,303.03613073495217,-0.12605422299889923,-0.05703937772628276,-286.70670543197775,0.05388606719393734,low,weak α=1.0 (83% in first 3)
