setting,arm,rep_index,seed,model,n,p,sigma_a,sigma_e,beta_preset,alpha,lam_requested,algorithm,norm,k,true_k,snr,mse,pe,topk,nnz,time,lam,algo_rho,algo_gamma_rule,algo_gamma1,algo_growth,algo_f_tol,algo_min_iter,algo_max_iter,algo_weight_clip,algo_admm_rho,algo_admm_max_iter,algo_psd_floor,algo_ridge,algo_refit_thresh,n_reps_in_file,homotopy_iters_last,runtime_sec_file,source_file
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_frobenius,71,71,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,frobenius,10,3,0.893718272133632,8.387454699550773,4.413255634047403,0.0,10.0,6.080175870039966,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,738.9592352219624,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_frobenius,72,72,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,frobenius,10,3,0.893718272133632,13.509950462865877,6.7738850592764805,0.0,9.0,6.727680657990277,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,738.9592352219624,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_frobenius,73,73,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,frobenius,10,3,0.893718272133632,9.346541649902521,4.787512013702023,0.0,9.0,6.686925984977279,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,738.9592352219624,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_frobenius,74,74,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,frobenius,10,3,0.893718272133632,5.908600833536142,2.9649948138156317,0.0,8.0,4.379733239999041,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,738.9592352219624,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_frobenius,75,75,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,frobenius,10,3,0.893718272133632,8.133646723635156,4.92885856758956,0.0,9.0,4.986988435965031,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,738.9592352219624,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_frobenius,76,76,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,frobenius,10,3,0.893718272133632,4.330026716136905,2.257421370491109,0.0,3.0,5.100297431985382,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,738.9592352219624,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_frobenius,77,77,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,frobenius,10,3,0.893718272133632,9.235487173866357,4.623195037128371,0.0,10.0,6.0288374070078135,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,738.9592352219624,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_frobenius,78,78,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,frobenius,10,3,0.893718272133632,8.92183974771233,4.511814426811958,0.0,8.0,6.362424509949051,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,738.9592352219624,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_frobenius,79,79,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,frobenius,10,3,0.893718272133632,8.533055016553302,4.27928379718476,0.0,10.0,6.91663834702922,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,738.9592352219624,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_frobenius,80,80,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,frobenius,10,3,0.893718272133632,6.879873410299526,4.3769334306143,0.0,10.0,7.20728649396915,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,738.9592352219624,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_frobenius,81,81,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,frobenius,10,3,0.893718272133632,10.181347103673872,5.484509620584184,0.0,10.0,7.384196814964525,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,738.9592352219624,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_frobenius,82,82,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,frobenius,10,3,0.893718272133632,7.991887610883499,4.136489590036285,0.0,5.0,4.993766551022418,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,738.9592352219624,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_frobenius,83,83,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,frobenius,10,3,0.893718272133632,10.71185523765884,5.3980330183267595,0.0,10.0,6.964636823977344,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,738.9592352219624,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_frobenius,84,84,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,frobenius,10,3,0.893718272133632,10.013963833893113,5.0278460494662784,0.0,10.0,6.90373025496956,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,738.9592352219624,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_frobenius,85,85,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,frobenius,10,3,0.893718272133632,13.196077259352386,6.702641139320604,0.0,10.0,7.996367072977591,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,738.9592352219624,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_frobenius,86,86,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,frobenius,10,3,0.893718272133632,7.603146880536924,3.8893078923534596,0.0,6.0,5.142798973014578,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,738.9592352219624,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_frobenius,87,87,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,frobenius,10,3,0.893718272133632,7.385235176169639,4.000423483609696,0.0,10.0,5.576593719015364,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,738.9592352219624,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_frobenius,88,88,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,frobenius,10,3,0.893718272133632,14.195551233651852,7.52991215383394,0.0,8.0,5.4827453790348954,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,738.9592352219624,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_frobenius,89,89,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,frobenius,10,3,0.893718272133632,7.94997160457503,4.186028773670269,0.0,9.0,7.33062784303911,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,738.9592352219624,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_frobenius,90,90,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,frobenius,10,3,0.893718272133632,10.854524127452027,5.432162285840206,0.0,10.0,7.458558257028926,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,738.9592352219624,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_frobenius,91,91,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,frobenius,10,3,0.893718272133632,10.231250177497753,5.1385770939405875,0.0,10.0,6.605935033992864,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,738.9592352219624,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_frobenius,92,92,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,frobenius,10,3,0.893718272133632,11.644387079707776,6.066842470545977,0.0,10.0,7.868538469017949,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,738.9592352219624,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_frobenius,93,93,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,frobenius,10,3,0.893718272133632,8.483189130490558,4.839417365610552,0.0,8.0,62.65920267102774,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,738.9592352219624,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_frobenius,94,94,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,frobenius,10,3,0.893718272133632,9.559993650105708,5.0895590134247835,0.0,10.0,6.113458794949111,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,738.9592352219624,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_frobenius,95,95,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,frobenius,10,3,0.893718272133632,9.824173228048469,5.397283305635948,0.0,10.0,7.669298081018496,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,738.9592352219624,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_frobenius,96,96,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,frobenius,10,3,0.893718272133632,6.940034660738459,3.485808302244247,0.0,10.0,8.429587399004959,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,738.9592352219624,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_frobenius,97,97,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,frobenius,10,3,0.893718272133632,9.419004698419371,5.1044809054735705,0.0,10.0,5.6940071969875135,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,738.9592352219624,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_frobenius,98,98,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,frobenius,10,3,0.893718272133632,9.199647577650097,5.3900412530454656,0.0,10.0,7.2569796000025235,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,738.9592352219624,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_frobenius,99,99,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,frobenius,10,3,0.893718272133632,8.424509609559566,4.60881989077306,0.0,10.0,5.251636834000237,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,738.9592352219624,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_max_then_frobenius,0,0,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,max_then_frobenius,10,3,0.893718272133632,9.980319690819496,5.104631222813489,0.0,10.0,23.579567456967197,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,2221.845692517003,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_max_then_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_max_then_frobenius,1,1,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,max_then_frobenius,10,3,0.893718272133632,8.615915350594893,4.350026603742717,0.0,9.0,22.580253471038304,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,2221.845692517003,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_max_then_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_max_then_frobenius,2,2,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,max_then_frobenius,10,3,0.893718272133632,13.920814577795783,8.292873471360188,0.0,10.0,21.712052690971177,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,2221.845692517003,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_max_then_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_max_then_frobenius,3,3,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,max_then_frobenius,10,3,0.893718272133632,7.051075523442214,4.063353024852255,0.0,10.0,22.937924023950472,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,2221.845692517003,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_max_then_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_max_then_frobenius,4,4,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,max_then_frobenius,10,3,0.893718272133632,9.351547566464212,5.321447212545706,0.0,10.0,24.42625684599625,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,2221.845692517003,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_max_then_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_max_then_frobenius,5,5,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,max_then_frobenius,10,3,0.893718272133632,8.936368373822647,4.562199304384993,0.0,10.0,24.965837083989754,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,2221.845692517003,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_max_then_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_max_then_frobenius,6,6,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,max_then_frobenius,10,3,0.893718272133632,7.908967780094596,4.307568697627568,0.0,10.0,26.38768882799195,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,2221.845692517003,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_max_then_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_max_then_frobenius,7,7,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,max_then_frobenius,10,3,0.893718272133632,7.343521034547701,3.7395981392424393,0.0,10.0,23.73197986796731,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,2221.845692517003,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_max_then_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_max_then_frobenius,8,8,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,max_then_frobenius,10,3,0.893718272133632,7.8744368930383,4.103388720681697,0.0,6.0,22.4358978549717,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,2221.845692517003,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_max_then_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_max_then_frobenius,9,9,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,max_then_frobenius,10,3,0.893718272133632,10.324922476678777,5.974831520090265,0.0,10.0,23.124412028002553,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,2221.845692517003,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_max_then_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_max_then_frobenius,10,10,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,max_then_frobenius,10,3,0.893718272133632,9.490299802004547,5.153938954030681,0.0,10.0,23.856628645036835,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,2221.845692517003,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_max_then_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_max_then_frobenius,11,11,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,max_then_frobenius,10,3,0.893718272133632,9.411726093795764,5.759456368837768,0.0,10.0,21.75612790300511,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,2221.845692517003,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_max_then_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_max_then_frobenius,12,12,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,max_then_frobenius,10,3,0.893718272133632,9.441834107557328,4.846912463931295,0.0,10.0,24.033116802980658,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,2221.845692517003,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_max_then_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_max_then_frobenius,13,13,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,max_then_frobenius,10,3,0.893718272133632,7.856445384935762,4.215242286556133,0.0,10.0,21.930212786013726,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,2221.845692517003,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_max_then_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_max_then_frobenius,14,14,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,max_then_frobenius,10,3,0.893718272133632,13.017827448302839,6.745250797290604,0.0,10.0,22.9429836240015,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,2221.845692517003,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_max_then_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_max_then_frobenius,15,15,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,max_then_frobenius,10,3,0.893718272133632,9.875684048890403,5.164775481795309,0.0,9.0,22.55084539396921,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,2221.845692517003,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_max_then_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_max_then_frobenius,16,16,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,max_then_frobenius,10,3,0.893718272133632,8.977053134301151,4.493522691274202,0.0,10.0,23.878350220969878,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,2221.845692517003,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_max_then_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_max_then_frobenius,17,17,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,max_then_frobenius,10,3,0.893718272133632,9.293712016194043,5.810256145529832,0.0,10.0,22.66318816295825,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,2221.845692517003,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_max_then_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_max_then_frobenius,18,18,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,max_then_frobenius,10,3,0.893718272133632,12.203179305449764,6.8259511893162665,0.0,10.0,22.798904784955084,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,2221.845692517003,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_max_then_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_max_then_frobenius,19,19,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,max_then_frobenius,10,3,0.893718272133632,5.80132028936099,3.9428913278847864,0.0,9.0,22.677072564023547,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,2221.845692517003,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_max_then_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_max_then_frobenius,20,20,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,max_then_frobenius,10,3,0.893718272133632,11.748728370227026,6.060289243887031,0.0,10.0,24.096445604984183,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,2221.845692517003,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_max_then_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_max_then_frobenius,21,21,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,max_then_frobenius,10,3,0.893718272133632,8.124068425625293,4.288872397211504,0.0,10.0,23.63036050001392,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,2221.845692517003,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_max_then_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_max_then_frobenius,22,22,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,max_then_frobenius,10,3,0.893718272133632,8.488324356826823,4.278691161008259,0.0,7.0,20.36829813098302,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,2221.845692517003,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_max_then_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_max_then_frobenius,23,23,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,max_then_frobenius,10,3,0.893718272133632,10.0793809743589,6.579719336418968,0.0,10.0,22.923038069042377,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,2221.845692517003,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_max_then_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_max_then_frobenius,24,24,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,max_then_frobenius,10,3,0.893718272133632,7.943565243516508,4.733554068866044,0.0,10.0,23.703627113020048,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,2221.845692517003,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_max_then_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_max_then_frobenius,25,25,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,max_then_frobenius,10,3,0.893718272133632,7.8394454123897175,4.101122887134777,0.0,10.0,21.82248133001849,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,2221.845692517003,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_max_then_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_max_then_frobenius,26,26,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,max_then_frobenius,10,3,0.893718272133632,9.02922751315032,4.526175565690284,0.0,10.0,24.265270232979674,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,2221.845692517003,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_max_then_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_max_then_frobenius,27,27,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,max_then_frobenius,10,3,0.893718272133632,8.949435121270442,4.485781823032131,0.0,10.0,24.026888648979366,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,2221.845692517003,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_max_then_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_max_then_frobenius,28,28,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,max_then_frobenius,10,3,0.893718272133632,10.09026868539359,5.063102229159358,0.0,10.0,24.111537203018088,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,2221.845692517003,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_max_then_frobenius.json
cs_sigma1.0_weak_sparse_a1.5,reweighted_refit_max_then_frobenius,29,29,cs,100,500,1.0,3.0,weak_sparse,1.5,1.0,reweighted_refit,max_then_frobenius,10,3,0.893718272133632,8.327715411092461,4.288522465527138,0.0,8.0,22.924698403978255,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,11,2221.845692517003,cs_sigma1.0_weak_sparse_a1.5/reweighted_refit_max_then_frobenius.json
